t_qh,solar_e_prod_normalized,ambient_temperature_deg_c
1423,0,11.1
1424,0,11.1
1425,0,11
1426,0,11
1427,0,11
1428,0,11
1429,0,10.8
1430,0,10.8
1431,0,10.8
1432,0,10.8
1433,0,10.6
1434,0,10.6
1435,0,10.6
1436,0,10.6
1437,0,10.4
1438,0,10.4
1439,0,10.4
1440,0,10.4
1441,0,9.8
1442,0,9.8
1443,0,9.8
1444,0,9.8
1445,0,9.1
1446,0,9.1
1447,0,9.1
1448,0,9.1
1449,0,8.4
1450,0,8.4
1451,0,8.4
1452,0,8.4
1453,0,8
1454,0,8
1455,0,8
1456,0,8
1457,0,7.6
1458,0,7.6
1459,0,7.6
1460,0,7.6
1461,0,7.2
1462,0,7.2
1463,0,7.2
1464,0,7.2
1465,0,6.9
1466,0,6.9
1467,0,6.9
1468,0,6.9
1469,0,6.6
1470,0,6.6
1471,0,6.6
1472,0,6.6
1473,0.013888889,6.5
1474,0.013888889,6.5
1475,0.013888889,6.5
1476,0.013888889,6.5
1477,0.038888889,6.3
1478,0.038888889,6.3
1479,0.038888889,6.3
1480,0.038888889,6.3
1481,0.069444444,6.1
1482,0.069444444,6.1
1483,0.069444444,6.1
1484,0.069444444,6.1
1485,0.119444444,5.8
1486,0.119444444,5.8
1487,0.119444444,5.8
1488,0.119444444,5.8
1489,0.083333333,5.6
1490,0.083333333,5.6
1491,0.083333333,5.6
1492,0.083333333,5.6
1493,0.075,5.4
1494,0.075,5.4
1495,0.075,5.4
1496,0.075,5.4
1497,0.027777778,5.3
1498,0.027777778,5.3
1499,0.027777778,5.3
1500,0.027777778,5.3
1501,0.016666667,5.9
1502,0.016666667,5.9
1503,0.016666667,5.9
1504,0.016666667,5.9
1505,0,5.4
1506,0,5.4
1507,0,5.4
1508,0,5.4
1509,0,5.6
1510,0,5.6
1511,0,5.6
1512,0,5.6
1513,0,5.2
1514,0,5.2
1515,0,5.2
1516,0,5.2
1517,0,4.9
1518,0,4.9
1519,0,4.9
1520,0,4.9
1521,0,4.4
1522,0,4.4
1523,0,4.4
1524,0,4.4
1525,0,4.1
1526,0,4.1
1527,0,4.1
1528,0,4.1
1529,0,3.7
1530,0,3.7
1531,0,3.7
1532,0,3.7
1533,0,3.2
1534,0,3.2
1535,0,3.2
1536,0,3.2
1537,0,3.5
1538,0,3.5
1539,0,3.5
1540,0,3.5
1541,0,3.6
1542,0,3.6
1543,0,3.6
1544,0,3.6
1545,0,3.7
1546,0,3.7
1547,0,3.7
1548,0,3.7
1549,0,3.7
1550,0,3.7
1551,0,3.7
1552,0,3.7
1553,0,3.8
1554,0,3.8
1555,0,3.8
1556,0,3.8
1557,0,3.9
1558,0,3.9
1559,0,3.9
1560,0,3.9
1561,0,4
1562,0,4
1563,0,4
1564,0,4
1565,0.002777778,4.1
1566,0.002777778,4.1
1567,0.002777778,4.1
1568,0.002777778,4.1
1569,0.022222222,4.2
1570,0.022222222,4.2
1571,0.022222222,4.2
1572,0.022222222,4.2
1573,0.063888889,4.8
1574,0.063888889,4.8
1575,0.063888889,4.8
1576,0.063888889,4.8
1577,0.144444444,5.6
1578,0.144444444,5.6
1579,0.144444444,5.6
1580,0.144444444,5.6
1581,0.108333333,6.1
1582,0.108333333,6.1
1583,0.108333333,6.1
1584,0.108333333,6.1
1585,0.122222222,6.7
1586,0.122222222,6.7
1587,0.122222222,6.7
1588,0.122222222,6.7
1589,0.194444444,8.4
1590,0.194444444,8.4
1591,0.194444444,8.4
1592,0.194444444,8.4
1593,0.113888889,9
1594,0.113888889,9
1595,0.113888889,9
1596,0.113888889,9
1597,0.030555556,9
1598,0.030555556,9
1599,0.030555556,9
1600,0.030555556,9
1601,0,8.3
1602,0,8.3
1603,0,8.3
1604,0,8.3
1605,0,7.9
1606,0,7.9
1607,0,7.9
1608,0,7.9
1609,0,7.4
1610,0,7.4
1611,0,7.4
1612,0,7.4
1613,0,6.9
1614,0,6.9
1615,0,6.9
1616,0,6.9
1617,0,6.6
1618,0,6.6
1619,0,6.6
1620,0,6.6
1621,0,6.2
1622,0,6.2
1623,0,6.2
1624,0,6.2
1625,0,5.7
1626,0,5.7
1627,0,5.7
1628,0,5.7
1629,0,5.3
1630,0,5.3
1631,0,5.3
1632,0,5.3
1633,0,4.6
1634,0,4.6
1635,0,4.6
1636,0,4.6
1637,0,3.7
1638,0,3.7
1639,0,3.7
1640,0,3.7
1641,0,2.8
1642,0,2.8
1643,0,2.8
1644,0,2.8
1645,0,2.3
1646,0,2.3
1647,0,2.3
1648,0,2.3
1649,0,1.8
1650,0,1.8
1651,0,1.8
1652,0,1.8
1653,0,1.2
1654,0,1.2
1655,0,1.2
1656,0,1.2
1657,0,0.9
1658,0,0.9
1659,0,0.9
1660,0,0.9
1661,0.002777778,0.5
1662,0.002777778,0.5
1663,0.002777778,0.5
1664,0.002777778,0.5
1665,0.033333333,0.3
1666,0.033333333,0.3
1667,0.033333333,0.3
1668,0.033333333,0.3
1669,0.072222222,0.1
1670,0.072222222,0.1
1671,0.072222222,0.1
1672,0.072222222,0.1
1673,0.091666667,-0.2
1674,0.091666667,-0.2
1675,0.091666667,-0.2
1676,0.091666667,-0.2
1677,0.088888889,-0.5
1678,0.088888889,-0.5
1679,0.088888889,-0.5
1680,0.088888889,-0.5
1681,0.066666667,-0.7
1682,0.066666667,-0.7
1683,0.066666667,-0.7
1684,0.066666667,-0.7
1685,0.047222222,-1
1686,0.047222222,-1
1687,0.047222222,-1
1688,0.047222222,-1
1689,0.030555556,-1.1
1690,0.030555556,-1.1
1691,0.030555556,-1.1
1692,0.030555556,-1.1
1693,0.011111111,-0.6
1694,0.011111111,-0.6
1695,0.011111111,-0.6
1696,0.011111111,-0.6
1697,0,-0.6
1698,0,-0.6
1699,0,-0.6
1700,0,-0.6
1701,0,-0.8
1702,0,-0.8
1703,0,-0.8
1704,0,-0.8
1705,0,-1
1706,0,-1
1707,0,-1
1708,0,-1
1709,0,-1.2
1710,0,-1.2
1711,0,-1.2
1712,0,-1.2
1713,0,-1.6
1714,0,-1.6
1715,0,-1.6
1716,0,-1.6
1717,0,-1.7
1718,0,-1.7
1719,0,-1.7
1720,0,-1.7
1721,0,-1.9
1722,0,-1.9
1723,0,-1.9
1724,0,-1.9
1725,0,-2.4
1726,0,-2.4
1727,0,-2.4
1728,0,-2.4
1729,0,-1.9
1730,0,-1.9
1731,0,-1.9
1732,0,-1.9
1733,0,-2
1734,0,-2
1735,0,-2
1736,0,-2
1737,0,-1.3
1738,0,-1.3
1739,0,-1.3
1740,0,-1.3
1741,0,-0.8
1742,0,-0.8
1743,0,-0.8
1744,0,-0.8
1745,0,-0.6
1746,0,-0.6
1747,0,-0.6
1748,0,-0.6
1749,0,-0.4
1750,0,-0.4
1751,0,-0.4
1752,0,-0.4
1753,0,-0.3
1754,0,-0.3
1755,0,-0.3
1756,0,-0.3
1757,0,-0.1
1758,0,-0.1
1759,0,-0.1
1760,0,-0.1
1761,0.005555556,-0.0004
1762,0.005555556,-0.0004
1763,0.005555556,-0.0004
1764,0.005555556,-0.0004
1765,0.011111111,0.4
1766,0.011111111,0.4
1767,0.011111111,0.4
1768,0.011111111,0.4
1769,0.030555556,0.7
1770,0.030555556,0.7
1771,0.030555556,0.7
1772,0.030555556,0.7
1773,0.125,1.3
1774,0.125,1.3
1775,0.125,1.3
1776,0.125,1.3
1777,0.052777778,1.7
1778,0.052777778,1.7
1779,0.052777778,1.7
1780,0.052777778,1.7
1781,0.033333333,2
1782,0.033333333,2
1783,0.033333333,2
1784,0.033333333,2
1785,0.013888889,2.1
1786,0.013888889,2.1
1787,0.013888889,2.1
1788,0.013888889,2.1
1789,0.002777778,2
1790,0.002777778,2
1791,0.002777778,2
1792,0.002777778,2
1793,0,1.7
1794,0,1.7
1795,0,1.7
1796,0,1.7
1797,0,1.8
1798,0,1.8
1799,0,1.8
1800,0,1.8
1801,0,1.9
1802,0,1.9
1803,0,1.9
1804,0,1.9
1805,0,1.9
1806,0,1.9
1807,0,1.9
1808,0,1.9
1809,0,2
1810,0,2
1811,0,2
1812,0,2
1813,0,2
1814,0,2
1815,0,2
1816,0,2
1817,0,2.1
1818,0,2.1
1819,0,2.1
1820,0,2.1
1821,0,2.2
1822,0,2.2
1823,0,2.2
1824,0,2.2
1825,0,0.7
1826,0,0.7
1827,0,0.7
1828,0,0.7
1829,0,1.2
1830,0,1.2
1831,0,1.2
1832,0,1.2
1833,0,1.5
1834,0,1.5
1835,0,1.5
1836,0,1.5
1837,0,1.4
1838,0,1.4
1839,0,1.4
1840,0,1.4
1841,0,1.4
1842,0,1.4
1843,0,1.4
1844,0,1.4
1845,0,1.2
1846,0,1.2
1847,0,1.2
1848,0,1.2
1849,0,1.2
1850,0,1.2
1851,0,1.2
1852,0,1.2
1853,0.002777778,1.1
1854,0.002777778,1.1
1855,0.002777778,1.1
1856,0.002777778,1.1
1857,0.025,1.2
1858,0.025,1.2
1859,0.025,1.2
1860,0.025,1.2
1861,0.091666667,1.2
1862,0.091666667,1.2
1863,0.091666667,1.2
1864,0.091666667,1.2
1865,0.158333333,1.3
1866,0.158333333,1.3
1867,0.158333333,1.3
1868,0.158333333,1.3
1869,0.186111111,1.2
1870,0.186111111,1.2
1871,0.186111111,1.2
1872,0.186111111,1.2
1873,0.230555556,1.3
1874,0.230555556,1.3
1875,0.230555556,1.3
1876,0.230555556,1.3
1877,0.127777778,1
1878,0.127777778,1
1879,0.127777778,1
1880,0.127777778,1
1881,0.133333333,1.4
1882,0.133333333,1.4
1883,0.133333333,1.4
1884,0.133333333,1.4
1885,0.030555556,1.1
1886,0.030555556,1.1
1887,0.030555556,1.1
1888,0.030555556,1.1
1889,0,1.2
1890,0,1.2
1891,0,1.2
1892,0,1.2
1893,0,1.1
1894,0,1.1
1895,0,1.1
1896,0,1.1
1897,0,1.1
1898,0,1.1
1899,0,1.1
1900,0,1.1
1901,0,0.7
1902,0,0.7
1903,0,0.7
1904,0,0.7
1905,0,0.8
1906,0,0.8
1907,0,0.8
1908,0,0.8
1909,0,0.7
1910,0,0.7
1911,0,0.7
1912,0,0.7
1913,0,0.6
1914,0,0.6
1915,0,0.6
1916,0,0.6
1917,0,0.4
1918,0,0.4
1919,0,0.4
1920,0,0.4
1921,0,0.1
1922,0,0.1
1923,0,0.1
1924,0,0.1
1925,0,-0.3
1926,0,-0.3
1927,0,-0.3
1928,0,-0.3
1929,0,-0.7
1930,0,-0.7
1931,0,-0.7
1932,0,-0.7
1933,0,-0.9
1934,0,-0.9
1935,0,-0.9
1936,0,-0.9
1937,0,-1
1938,0,-1
1939,0,-1
1940,0,-1
1941,0,-1.2
1942,0,-1.2
1943,0,-1.2
1944,0,-1.2
1945,0,-1.3
1946,0,-1.3
1947,0,-1.3
1948,0,-1.3
1949,0.005555556,-1.4
1950,0.005555556,-1.4
1951,0.005555556,-1.4
1952,0.005555556,-1.4
1953,0.061111111,-1.3
1954,0.061111111,-1.3
1955,0.061111111,-1.3
1956,0.061111111,-1.3
1957,0.088888889,-1.1
1958,0.088888889,-1.1
1959,0.088888889,-1.1
1960,0.088888889,-1.1
1961,0.127777778,-0.6
1962,0.127777778,-0.6
1963,0.127777778,-0.6
1964,0.127777778,-0.6
1965,0.169444444,-0.5
1966,0.169444444,-0.5
1967,0.169444444,-0.5
1968,0.169444444,-0.5
1969,0.108333333,1.2
1970,0.108333333,1.2
1971,0.108333333,1.2
1972,0.108333333,1.2
1973,0.052777778,2.7
1974,0.052777778,2.7
1975,0.052777778,2.7
1976,0.052777778,2.7
1977,0.091666667,3.8
1978,0.091666667,3.8
1979,0.091666667,3.8
1980,0.091666667,3.8
1981,0.038888889,4.1
1982,0.038888889,4.1
1983,0.038888889,4.1
1984,0.038888889,4.1
1985,0,3.5
1986,0,3.5
1987,0,3.5
1988,0,3.5
1989,0,2.8
1990,0,2.8
1991,0,2.8
1992,0,2.8
1993,0,2.1
1994,0,2.1
1995,0,2.1
1996,0,2.1
1997,0,1.4
1998,0,1.4
1999,0,1.4
2000,0,1.4
2001,0,0.8
2002,0,0.8
2003,0,0.8
2004,0,0.8
2005,0,0.1
2006,0,0.1
2007,0,0.1
2008,0,0.1
2009,0,-0.6
2010,0,-0.6
2011,0,-0.6
2012,0,-0.6
2013,0,-1.3
2014,0,-1.3
2015,0,-1.3
2016,0,-1.3
2017,0,-2
2018,0,-2
2019,0,-2
2020,0,-2
2021,0,-3
2022,0,-3
2023,0,-3
2024,0,-3
2025,0,-4
2026,0,-4
2027,0,-4
2028,0,-4
2029,0,-4.6
2030,0,-4.6
2031,0,-4.6
2032,0,-4.6
2033,0,-5.2
2034,0,-5.2
2035,0,-5.2
2036,0,-5.2
2037,0,-5.7
2038,0,-5.7
2039,0,-5.7
2040,0,-5.7
2041,0,-6.2
2042,0,-6.2
2043,0,-6.2
2044,0,-6.2
2045,0,-6.6
2046,0,-6.6
2047,0,-6.6
2048,0,-6.6
2049,0.011111111,-6.8
2050,0.011111111,-6.8
2051,0.011111111,-6.8
2052,0.011111111,-6.8
2053,0.019444444,-5.5
2054,0.019444444,-5.5
2055,0.019444444,-5.5
2056,0.019444444,-5.5
2057,0.044444444,-3.9
2058,0.044444444,-3.9
2059,0.044444444,-3.9
2060,0.044444444,-3.9
2061,0.047222222,-2.4
2062,0.047222222,-2.4
2063,0.047222222,-2.4
2064,0.047222222,-2.4
2065,0.052777778,-1.5
2066,0.052777778,-1.5
2067,0.052777778,-1.5
2068,0.052777778,-1.5
2069,0.030555556,-1.4
2070,0.030555556,-1.4
2071,0.030555556,-1.4
2072,0.030555556,-1.4
2073,0.016666667,-1.6
2074,0.016666667,-1.6
2075,0.016666667,-1.6
2076,0.016666667,-1.6
2077,0.011111111,-2.3
2078,0.011111111,-2.3
2079,0.011111111,-2.3
2080,0.011111111,-2.3
2081,0,-3.5
2082,0,-3.5
2083,0,-3.5
2084,0,-3.5
2085,0,-3.8
2086,0,-3.8
2087,0,-3.8
2088,0,-3.8
2089,0,-4
2090,0,-4
2091,0,-4
2092,0,-4
2093,0,-4.3
2094,0,-4.3
2095,0,-4.3
2096,0,-4.3
2097,0,-4.5
2098,0,-4.5
2099,0,-4.5
2100,0,-4.5
2101,0,-4.7
2102,0,-4.7
2103,0,-4.7
2104,0,-4.7
2105,0,-5
2106,0,-5
2107,0,-5
2108,0,-5
2109,0,-5.2
2110,0,-5.2
2111,0,-5.2
2112,0,-5.2
2113,0,-4.7
2114,0,-4.7
2115,0,-4.7
2116,0,-4.7
2117,0,-4.1
2118,0,-4.1
2119,0,-4.1
2120,0,-4.1
2121,0,-3.5
2122,0,-3.5
2123,0,-3.5
2124,0,-3.5
2125,0,-3.1
2126,0,-3.1
2127,0,-3.1
2128,0,-3.1
2129,0,-2.6
2130,0,-2.6
2131,0,-2.6
2132,0,-2.6
2133,0,-2.2
2134,0,-2.2
2135,0,-2.2
2136,0,-2.2
2137,0,-1.9
2138,0,-1.9
2139,0,-1.9
2140,0,-1.9
2141,0,-1.6
2142,0,-1.6
2143,0,-1.6
2144,0,-1.6
2145,0.016666667,-1.3
2146,0.016666667,-1.3
2147,0.016666667,-1.3
2148,0.016666667,-1.3
2149,0.047222222,1.5
2150,0.047222222,1.5
2151,0.047222222,1.5
2152,0.047222222,1.5
2153,0.077777778,4.4
2154,0.077777778,4.4
2155,0.077777778,4.4
2156,0.077777778,4.4
2157,0.088888889,7.5
2158,0.088888889,7.5
2159,0.088888889,7.5
2160,0.088888889,7.5
2161,0.088888889,8.5
2162,0.088888889,8.5
2163,0.088888889,8.5
2164,0.088888889,8.5
2165,0.080555556,7
2166,0.080555556,7
2167,0.080555556,7
2168,0.080555556,7
2169,0.047222222,6.6
2170,0.047222222,6.6
2171,0.047222222,6.6
2172,0.047222222,6.6
2173,0.013888889,6
2174,0.013888889,6
2175,0.013888889,6
2176,0.013888889,6
2177,0,4.8
2178,0,4.8
2179,0,4.8
2180,0,4.8
2181,0,4.8
2182,0,4.8
2183,0,4.8
2184,0,4.8
2185,0,4.9
2186,0,4.9
2187,0,4.9
2188,0,4.9
2189,0,4.9
2190,0,4.9
2191,0,4.9
2192,0,4.9
2193,0,5
2194,0,5
2195,0,5
2196,0,5
2197,0,5
2198,0,5
2199,0,5
2200,0,5
2201,0,5
2202,0,5
2203,0,5
2204,0,5
2205,0,5.1
2206,0,5.1
2207,0,5.1
2208,0,5.1
2209,0,4.4
2210,0,4.4
2211,0,4.4
2212,0,4.4
2213,0,3.7
2214,0,3.7
2215,0,3.7
2216,0,3.7
2217,0,3
2218,0,3
2219,0,3
2220,0,3
2221,0,2.6
2222,0,2.6
2223,0,2.6
2224,0,2.6
2225,0,2.2
2226,0,2.2
2227,0,2.2
2228,0,2.2
2229,0,1.8
2230,0,1.8
2231,0,1.8
2232,0,1.8
2233,0,1.5
2234,0,1.5
2235,0,1.5
2236,0,1.5
2237,0,1.2
2238,0,1.2
2239,0,1.2
2240,0,1.2
2241,0.016666667,1.2
2242,0.016666667,1.2
2243,0.016666667,1.2
2244,0.016666667,1.2
2245,0.041666667,1.2
2246,0.041666667,1.2
2247,0.041666667,1.2
2248,0.041666667,1.2
2249,0.066666667,2.2
2250,0.066666667,2.2
2251,0.066666667,2.2
2252,0.066666667,2.2
2253,0.091666667,2.9
2254,0.091666667,2.9
2255,0.091666667,2.9
2256,0.091666667,2.9
2257,0.094444444,2.9
2258,0.094444444,2.9
2259,0.094444444,2.9
2260,0.094444444,2.9
2261,0.080555556,5.1
2262,0.080555556,5.1
2263,0.080555556,5.1
2264,0.080555556,5.1
2265,0.047222222,6.2
2266,0.047222222,6.2
2267,0.047222222,6.2
2268,0.047222222,6.2
2269,0.019444444,6.4
2270,0.019444444,6.4
2271,0.019444444,6.4
2272,0.019444444,6.4
2273,0,5.6
2274,0,5.6
2275,0,5.6
2276,0,5.6
2277,0,5.4
2278,0,5.4
2279,0,5.4
2280,0,5.4
2281,0,5.2
2282,0,5.2
2283,0,5.2
2284,0,5.2
2285,0,5
2286,0,5
2287,0,5
2288,0,5
2289,0,4.7
2290,0,4.7
2291,0,4.7
2292,0,4.7
2293,0,4.5
2294,0,4.5
2295,0,4.5
2296,0,4.5
2297,0,4.3
2298,0,4.3
2299,0,4.3
2300,0,4.3
2301,0,4
2302,0,4
2303,0,4
2304,0,4
2305,0,4
2306,0,4
2307,0,4
2308,0,4
2309,0,4.1
2310,0,4.1
2311,0,4.1
2312,0,4.1
2313,0,4.1
2314,0,4.1
2315,0,4.1
2316,0,4.1
2317,0,4.2
2318,0,4.2
2319,0,4.2
2320,0,4.2
2321,0,4.2
2322,0,4.2
2323,0,4.2
2324,0,4.2
2325,0,4.3
2326,0,4.3
2327,0,4.3
2328,0,4.3
2329,0,4.3
2330,0,4.3
2331,0,4.3
2332,0,4.3
2333,0,4.3
2334,0,4.3
2335,0,4.3
2336,0,4.3
2337,0.016666667,4.4
2338,0.016666667,4.4
2339,0.016666667,4.4
2340,0.016666667,4.4
2341,0.036111111,5
2342,0.036111111,5
2343,0.036111111,5
2344,0.036111111,5
2345,0.05,5.7
2346,0.05,5.7
2347,0.05,5.7
2348,0.05,5.7
2349,0.061111111,6.3
2350,0.061111111,6.3
2351,0.061111111,6.3
2352,0.061111111,6.3
2353,0.058333333,6.8
2354,0.058333333,6.8
2355,0.058333333,6.8
2356,0.058333333,6.8
2357,0.052777778,7
2358,0.052777778,7
2359,0.052777778,7
2360,0.052777778,7
2361,0.030555556,6.9
2362,0.030555556,6.9
2363,0.030555556,6.9
2364,0.030555556,6.9
2365,0.011111111,7
2366,0.011111111,7
2367,0.011111111,7
2368,0.011111111,7
2369,0,6.6
2370,0,6.6
2371,0,6.6
2372,0,6.6
2373,0,6.5
2374,0,6.5
2375,0,6.5
2376,0,6.5
2377,0,6.3
2378,0,6.3
2379,0,6.3
2380,0,6.3
2381,0,6.1
2382,0,6.1
2383,0,6.1
2384,0,6.1
2385,0,6
2386,0,6
2387,0,6
2388,0,6
2389,0,5.8
2390,0,5.8
2391,0,5.8
2392,0,5.8
2393,0,5.6
2394,0,5.6
2395,0,5.6
2396,0,5.6
2397,0,5.5
2398,0,5.5
2399,0,5.5
2400,0,5.5
2401,0,5.2
2402,0,5.2
2403,0,5.2
2404,0,5.2
2405,0,5.1
2406,0,5.1
2407,0,5.1
2408,0,5.1
2409,0,5
2410,0,5
2411,0,5
2412,0,5
2413,0,5
2414,0,5
2415,0,5
2416,0,5
2417,0,5
2418,0,5
2419,0,5
2420,0,5
2421,0,5.1
2422,0,5.1
2423,0,5.1
2424,0,5.1
2425,0,5.1
2426,0,5.1
2427,0,5.1
2428,0,5.1
2429,0,5.2
2430,0,5.2
2431,0,5.2
2432,0,5.2
2433,0.008333333,5.4
2434,0.008333333,5.4
2435,0.008333333,5.4
2436,0.008333333,5.4
2437,0.025,7.3
2438,0.025,7.3
2439,0.025,7.3
2440,0.025,7.3
2441,0.047222222,9.4
2442,0.047222222,9.4
2443,0.047222222,9.4
2444,0.047222222,9.4
2445,0.075,11.1
2446,0.075,11.1
2447,0.075,11.1
2448,0.075,11.1
2449,0.063888889,10.8
2450,0.063888889,10.8
2451,0.063888889,10.8
2452,0.063888889,10.8
2453,0.055555556,10.8
2454,0.055555556,10.8
2455,0.055555556,10.8
2456,0.055555556,10.8
2457,0.027777778,10.8
2458,0.027777778,10.8
2459,0.027777778,10.8
2460,0.027777778,10.8
2461,0.013888889,10.8
2462,0.013888889,10.8
2463,0.013888889,10.8
2464,0.013888889,10.8
2465,0,11.7
2466,0,11.7
2467,0,11.7
2468,0,11.7
2469,0,11.4
2470,0,11.4
2471,0,11.4
2472,0,11.4
2473,0,11.1
2474,0,11.1
2475,0,11.1
2476,0,11.1
2477,0,10.8
2478,0,10.8
2479,0,10.8
2480,0,10.8
2481,0,10.5
2482,0,10.5
2483,0,10.5
2484,0,10.5
2485,0,10.2
2486,0,10.2
2487,0,10.2
2488,0,10.2
2489,0,9.9
2490,0,9.9
2491,0,9.9
2492,0,9.9
2493,0,9.6
2494,0,9.6
2495,0,9.6
2496,0,9.6
2497,0,8.7
2498,0,8.7
2499,0,8.7
2500,0,8.7
2501,0,7.8
2502,0,7.8
2503,0,7.8
2504,0,7.8
2505,0,6.9
2506,0,6.9
2507,0,6.9
2508,0,6.9
2509,0,6.5
2510,0,6.5
2511,0,6.5
2512,0,6.5
2513,0,6
2514,0,6
2515,0,6
2516,0,6
2517,0,5.6
2518,0,5.6
2519,0,5.6
2520,0,5.6
2521,0,5.3
2522,0,5.3
2523,0,5.3
2524,0,5.3
2525,0,5
2526,0,5
2527,0,5
2528,0,5
2529,0.013888889,5.1
2530,0.013888889,5.1
2531,0.013888889,5.1
2532,0.013888889,5.1
2533,0.030555556,6.2
2534,0.030555556,6.2
2535,0.030555556,6.2
2536,0.030555556,6.2
2537,0.052777778,7.6
2538,0.052777778,7.6
2539,0.052777778,7.6
2540,0.052777778,7.6
2541,0.083333333,9.1
2542,0.083333333,9.1
2543,0.083333333,9.1
2544,0.083333333,9.1
2545,0.116666667,10.2
2546,0.116666667,10.2
2547,0.116666667,10.2
2548,0.116666667,10.2
2549,0.088888889,11
2550,0.088888889,11
2551,0.088888889,11
2552,0.088888889,11
2553,0.069444444,11.1
2554,0.069444444,11.1
2555,0.069444444,11.1
2556,0.069444444,11.1
2557,0.038888889,10.8
2558,0.038888889,10.8
2559,0.038888889,10.8
2560,0.038888889,10.8
2561,0.002777778,9.9
2562,0.002777778,9.9
2563,0.002777778,9.9
2564,0.002777778,9.9
2565,0,9.2
2566,0,9.2
2567,0,9.2
2568,0,9.2
2569,0,8.5
2570,0,8.5
2571,0,8.5
2572,0,8.5
2573,0,7.8
2574,0,7.8
2575,0,7.8
2576,0,7.8
2577,0,7.1
2578,0,7.1
2579,0,7.1
2580,0,7.1
2581,0,6.5
2582,0,6.5
2583,0,6.5
2584,0,6.5
2585,0,5.8
2586,0,5.8
2587,0,5.8
2588,0,5.8
2589,0,5.1
2590,0,5.1
2591,0,5.1
2592,0,5.1
2593,0,4.3
2594,0,4.3
2595,0,4.3
2596,0,4.3
2597,0,3.5
2598,0,3.5
2599,0,3.5
2600,0,3.5
2601,0,2.7
2602,0,2.7
2603,0,2.7
2604,0,2.7
2605,0,2.2
2606,0,2.2
2607,0,2.2
2608,0,2.2
2609,0,1.8
2610,0,1.8
2611,0,1.8
2612,0,1.8
2613,0,1.3
2614,0,1.3
2615,0,1.3
2616,0,1.3
2617,0,1
2618,0,1
2619,0,1
2620,0,1
2621,0.008333333,0.7
2622,0.008333333,0.7
2623,0.008333333,0.7
2624,0.008333333,0.7
2625,0.086111111,0.8
2626,0.086111111,0.8
2627,0.086111111,0.8
2628,0.086111111,0.8
2629,0.183333333,3.1
2630,0.183333333,3.1
2631,0.183333333,3.1
2632,0.183333333,3.1
2633,0.216666667,4.7
2634,0.216666667,4.7
2635,0.216666667,4.7
2636,0.216666667,4.7
2637,0.191666667,6.8
2638,0.191666667,6.8
2639,0.191666667,6.8
2640,0.191666667,6.8
2641,0.236111111,7.8
2642,0.236111111,7.8
2643,0.236111111,7.8
2644,0.236111111,7.8
2645,0.188888889,8.9
2646,0.188888889,8.9
2647,0.188888889,8.9
2648,0.188888889,8.9
2649,0.091666667,9.4
2650,0.091666667,9.4
2651,0.091666667,9.4
2652,0.091666667,9.4
2653,0.030555556,9.1
2654,0.030555556,9.1
2655,0.030555556,9.1
2656,0.030555556,9.1
2657,0.002777778,7.8
2658,0.002777778,7.8
2659,0.002777778,7.8
2660,0.002777778,7.8
2661,0,6.3
2662,0,6.3
2663,0,6.3
2664,0,6.3
2665,0,5.8
2666,0,5.8
2667,0,5.8
2668,0,5.8
2669,0,5.3
2670,0,5.3
2671,0,5.3
2672,0,5.3
2673,0,4.8
2674,0,4.8
2675,0,4.8
2676,0,4.8
2677,0,4.3
2678,0,4.3
2679,0,4.3
2680,0,4.3
2681,0,3.8
2682,0,3.8
2683,0,3.8
2684,0,3.8
2685,0,3.3
2686,0,3.3
2687,0,3.3
2688,0,3.3
2689,0,3
2690,0,3
2691,0,3
2692,0,3
2693,0,2.7
2694,0,2.7
2695,0,2.7
2696,0,2.7
2697,0,2.3
2698,0,2.3
2699,0,2.3
2700,0,2.3
2701,0,2.2
2702,0,2.2
2703,0,2.2
2704,0,2.2
2705,0,2
2706,0,2
2707,0,2
2708,0,2
2709,0,1.8
2710,0,1.8
2711,0,1.8
2712,0,1.8
2713,0,1.7
2714,0,1.7
2715,0,1.7
2716,0,1.7
2717,0.002777778,1.5
2718,0.002777778,1.5
2719,0.002777778,1.5
2720,0.002777778,1.5
2721,0.022222222,1.5
2722,0.022222222,1.5
2723,0.022222222,1.5
2724,0.022222222,1.5
2725,0.15,1.5
2726,0.15,1.5
2727,0.15,1.5
2728,0.15,1.5
2729,0.186111111,1.7
2730,0.186111111,1.7
2731,0.186111111,1.7
2732,0.186111111,1.7
2733,0.208333333,1.8
2734,0.208333333,1.8
2735,0.208333333,1.8
2736,0.208333333,1.8
2737,0.277777778,1.7
2738,0.277777778,1.7
2739,0.277777778,1.7
2740,0.277777778,1.7
2741,0.166666667,1.9
2742,0.166666667,1.9
2743,0.166666667,1.9
2744,0.166666667,1.9
2745,0.052777778,1.5
2746,0.052777778,1.5
2747,0.052777778,1.5
2748,0.052777778,1.5
2749,0.027777778,1.8
2750,0.027777778,1.8
2751,0.027777778,1.8
2752,0.027777778,1.8
2753,0.005555556,1.7
2754,0.005555556,1.7
2755,0.005555556,1.7
2756,0.005555556,1.7
2757,0,1.6
2758,0,1.6
2759,0,1.6
2760,0,1.6
2761,0,1.4
2762,0,1.4
2763,0,1.4
2764,0,1.4
2765,0,1.1
2766,0,1.1
2767,0,1.1
2768,0,1.1
2769,0,0.9
2770,0,0.9
